Counter,Date/time,Latitude,Longitude,Sunlight
374,2023-05-02 16:18:55.503000,36.35012274399616,124.38290987698517,0
375,2023-05-02 16:19:35.975728,37.99889182755218,126.76052928175055,0
376,2023-05-02 16:20:16.444888,39.58948163364954,129.25215510831,0
377,2023-05-02 16:20:56.919795,41.11618693973566,131.86578732393716,0
378,2023-05-02 16:21:37.391138,42.57210704901026,134.6077147615973,0
379,2023-05-02 16:22:17.862943,43.950371307831375,137.484176927441,0
380,2023-05-02 16:22:58.334836,45.24350191314594,140.4998222511042,0
381,2023-05-02 16:23:38.824455,46.44416249432882,143.65893654322468,0
382,2023-05-02 16:24:19.294773,47.54315262763023,146.9591739052982,0
383,2023-05-02 16:24:37.766686,48.00892435288417,148.5123621475014,1
384,2023-05-02 16:24:56.244770,48.451290259746145,150.09491335631702,1
385,2023-05-02 16:25:14.725753,48.869373795043074,151.70594148052166,1
386,2023-05-02 16:25:33.203803,49.262279747643014,153.34416131909856,1
387,2023-05-02 16:25:51.683163,49.62935507447279,155.00899216879012,1
388,2023-05-02 16:26:10.168903,49.96996169422874,156.69978113445643,1
389,2023-05-02 16:26:28.648351,50.28316794135252,158.41403895506346,1
390,2023-05-02 16:26:47.120661,50.568336899254966,160.1502083679161,1
391,2023-05-02 16:27:05.592040,50.824958685333,161.90715609414238,1
392,2023-05-02 16:27:24.064842,51.052495741508565,163.68328226357215,1
393,2023-05-02 16:27:42.543679,51.25046525289458,165.47701680958602,1
394,2023-05-02 16:28:01.015079,51.418265387869134,167.28489663434397,1
395,2023-05-02 16:28:19.489084,51.55560081560107,169.10561010954584,1
396,2023-05-02 16:28:37.960415,51.66209980041085,170.9362063186206,1
397,2023-05-02 16:28:56.434209,51.737533243112,172.77470307807297,1
398,2023-05-02 16:29:14.908012,51.78169752175238,174.61823767391817,1
399,2023-05-02 16:29:33.379487,51.79448410024209,176.46398373272442,1
400,2023-05-02 16:29:51.858174,51.77585456225678,178.31019100281915,1
401,2023-05-02 16:30:10.329470,51.72587053397418,-179.8472455793814,1
402,2023-05-02 16:30:28.802490,51.644645801087705,-178.01004963626931,1
403,2023-05-02 16:30:47.270138,51.53242175136883,-176.18151302374616,1
404,2023-05-02 16:31:05.729628,51.38951930825666,-174.36434761489167,1
405,2023-05-02 16:31:24.187980,51.21625439778753,-172.5602945941351,1
406,2023-05-02 16:31:42.643809,51.013057290917246,-170.77173291411427,1
407,2023-05-02 16:32:01.100652,50.78036674988719,-169.00046451600798,1
408,2023-05-02 16:32:19.569625,50.518532074035484,-167.24736185064086,1
409,2023-05-02 16:32:38.028295,50.22845468943918,-165.51642343807555,1
410,2023-05-02 16:32:56.477521,49.91078705264146,-163.80914271487435,1
411,2023-05-02 16:33:14.921398,49.56615783606017,-162.12658135182434,1
412,2023-05-02 16:33:33.365003,49.195175041241725,-160.46951106913139,1
413,2023-05-02 16:33:51.813477,48.798451739015505,-158.83858577877257,1
414,2023-05-02 16:34:10.244167,48.37724799276067,-157.23670076766965,1
415,2023-05-02 16:34:28.666162,47.932166293155696,-155.66373801582833,1
416,2023-05-02 16:34:47.082868,47.463922841112876,-154.11995735587715,1
417,2023-05-02 16:35:05.511030,46.97285828174267,-152.6043961003468,1
418,2023-05-02 16:35:23.941740,46.45996508098624,-151.11810035436807,1
419,2023-05-02 16:35:42.365387,45.926286408273306,-149.661949345618,1
420,2023-05-02 16:36:00.790553,45.37236536890787,-148.23529761231381,1
421,2023-05-02 16:36:19.209872,44.799180524418276,-146.83857646728296,1
422,2023-05-02 16:36:37.617067,44.20771920267549,-145.47205260549154,1
423,2023-05-02 16:36:56.021800,43.598426613853356,-144.13467622963952,1
424,2023-05-02 16:37:14.426743,42.9719299340954,-142.8258595822557,1
425,2023-05-02 16:37:32.828452,42.32905789927651,-141.5454085270179,1
426,2023-05-02 16:37:51.195017,41.67165537735039,-140.29494767895002,1
427,2023-05-02 16:38:09.565758,40.999029485173615,-139.07120100189235,1
428,2023-05-02 16:38:27.931311,40.3121506381651,-137.8741661139084,1
429,2023-05-02 16:38:46.288614,39.61177216809865,-136.70338744377455,1
430,2023-05-02 16:39:04.647808,38.89811873030932,-135.55755217676563,1
431,2023-05-02 16:39:23.050394,38.17010462269045,-134.43346827317444,1
432,2023-05-02 16:39:41.455326,37.429873653565984,-133.33303662009732,1
433,2023-05-02 16:39:59.861978,36.677989305375036,-132.25558348573338,1
434,2023-05-02 16:40:18.233136,35.916521269704134,-131.20249552691436,1
435,2023-05-02 16:40:36.599625,35.14472375469634,-130.1712006792667,1
436,2023-05-02 16:40:54.962782,34.363031420401256,-129.160888677566,1
437,2023-05-02 16:41:13.324180,33.571837357889585,-128.17073343543456,1
438,2023-05-02 16:41:31.708172,32.770524430149685,-127.19874042947816,1
439,2023-05-02 16:41:50.092202,31.96048286546642,-126.24541910539783,1
440,2023-05-02 16:42:08.476012,31.14213124005814,-125.31007196768687,1
441,2023-05-02 16:42:26.859933,30.31585204814307,-124.39198853528569,1
442,2023-05-02 16:42:45.241997,29.482113207854365,-123.49057847246102,1
443,2023-05-02 16:43:03.624004,28.641189557982827,-122.60506832218907,1
444,2023-05-02 16:43:21.982197,27.794535705880083,-121.7359177737768,1
445,2023-05-02 16:43:40.340045,26.94141248823541,-120.88133506249767,1
446,2023-05-02 16:43:58.700045,26.08202826303161,-120.04057773917553,1
447,2023-05-02 16:44:17.058797,25.216847212876267,-119.21318021493697,1
448,2023-05-02 16:44:35.413911,24.346281193711622,-118.3986396692286,1
449,2023-05-02 16:44:53.792847,23.469306220742062,-117.5951665748911,1
450,2023-05-02 16:45:12.172840,22.5872769235126,-116.80320317640943,1
451,2023-05-02 16:45:30.526959,21.701755366899064,-116.02331533308225,1
452,2023-05-02 16:45:48.884003,20.81162100329014,-115.25371014332717,1
453,2023-05-02 16:46:07.262194,19.91623336639121,-114.49310719145821,1
454,2023-05-02 16:46:25.635966,19.017067724337128,-113.74204602728437,1
455,2023-05-02 16:46:44.010919,18.114089154001984,-112.99978365257662,1
456,2023-05-02 16:47:02.386217,17.20755569487303,-112.26584376090692,1
457,2023-05-02 16:47:20.759771,16.29779812823048,-111.53982232647355,1
458,2023-05-02 16:47:39.132147,15.384997408296078,-110.82120880368456,1
